Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Rigorous Software Development","Undergraduate Topics in Computer Science","","","","10.1007/978-0-85729-018-2","José Bacelar AlmeidaMaria João FradeJorge Sousa PintoSimão Melo de Sousa","2011","http://link.springer.com/book/10.1007/978-0-85729-018-2","Book"
"Autonomic Computing","Undergraduate Topics in Computer Science","","","","10.1007/978-1-4471-5007-7","Philippe LalandaJulie A. McCannAda Diaconescu","2013","http://link.springer.com/book/10.1007/978-1-4471-5007-7","Book"
"Guide to Teaching Puzzle-based Learning","Undergraduate Topics in Computer Science","","","","10.1007/978-1-4471-6476-0","Edwin F. Meyer IIINickolas FalknerRaja SooriamurthiZbigniew Michalewicz","2014","http://link.springer.com/book/10.1007/978-1-4471-6476-0","Book"
"Models of Computation","Undergraduate Topics in Computer Science","","","","10.1007/978-1-84882-434-8","Dr Maribel Fernández","2009","http://link.springer.com/book/10.1007/978-1-84882-434-8","Book"
"Object-Oriented Programming Languages: Interpretation","Undergraduate Topics in Computer Science","","","","10.1007/978-1-84628-774-9","Iain D. Craig MA, PhD","2007","http://link.springer.com/book/10.1007/978-1-84628-774-9","Book"
"Semantics with Applications: An Appetizer","Undergraduate Topics in Computer Science","","","","10.1007/978-1-84628-692-6","Hanne Riis Nielson PhDFlemming Nielson PhD, DSc","2007","http://link.springer.com/book/10.1007/978-1-84628-692-6","Book"
"A Concise Introduction to Data Compression","Undergraduate Topics in Computer Science","","","","10.1007/978-1-84800-072-8","David Salomon","2008","http://link.springer.com/book/10.1007/978-1-84800-072-8","Book"
"Object-Oriented Analysis and Design","Undergraduate Topics in Computer Science","","","","10.1007/978-1-84996-522-4","Sarnath RamnathBrahma Dathan","2011","http://link.springer.com/book/10.1007/978-1-84996-522-4","Book"
"Introduction to Operating System Design and Implementation","Undergraduate Topics in Computer Science","","","","10.1007/1-84628-843-6","Michael KiferScott A. Smolka","2007","http://link.springer.com/book/10.1007/1-84628-843-6","Book"
"Introduction to Computer Graphics","Undergraduate Topics in Computer Science","","","","10.1007/978-1-84628-848-7","Frank Klawonn MSc,PhD","2008","http://link.springer.com/book/10.1007/978-1-84628-848-7","Book"
"Practical Distributed Processing","Undergraduate Topics in Computer Science","","","","10.1007/978-1-84628-841-8","Phillip J. Brooke MA, DPhil, MBCS CITPRichard F. Paige BSc, MSc, PhD","2008","http://link.springer.com/book/10.1007/978-1-84628-841-8","Book"
